980.18,1.8407e+05,-1.6757e+05,184.07,-167.57
1093.3,1.6711e+05,-1.6585e+05,167.11,-165.85
1218.9,1.5076e+05,-1.6261e+05,150.76,-162.61
1357.2,1.3511e+05,-1.5797e+05,135.11,-157.97
1514.2,1.2056e+05,-1.523e+05,120.56,-152.3
1683.9,1.0721e+05,-1.4578e+05,107.21,-145.78
1878.7,95149,-1.3876e+05,95.149,-138.76
2092.3,84297,-1.3137e+05,84.297,-131.37
2331.1,74614,-1.2389e+05,74.614,-123.89
2601.2,65996,-1.1694e+05,65.996,-116.94
2896.5,58480,-1.0865e+05,58.48,-108.65
3229.6,51819,-1.0108e+05,51.819,-101.08
3594,45826,-93978,45.826,-93.978
4008.7,40467,-87356,40.467,-87.356
4467.3,35679,-81236,35.679,-81.236
4976.3,31372,-75505,31.372,-75.505
5541.8,27484,-70100,27.484,-70.1
6176.4,24012,-64999,24.012,-64.999
6886.4,21061,-59813,21.061,-59.813
7671.8,18410,-55122,18.41,-55.122
8545.1,16055,-50697,16.055,-50.697
9525.3,13973,-46543,13.973,-46.543
10612,12145,-42655,12.145,-42.655
11825,10544,-39008,10.544,-39.008
13176,9152.8,-35611,9.1528,-35.611
14684,7958.4,-32487,7.9584,-32.487
16361,6915.9,-29581,6.9159,-29.581
18228,6029.7,-26927,6.0297,-26.927
20314,5259.4,-24465,5.2594,-24.465
22632,4602.6,-22203,4.6026,-22.203
25221,4046.2,-20154,4.0462,-20.154
28098,3567.4,-18272,3.5674,-18.272
31309,3158.6,-16569,3.1586,-16.569
34891,2811.5,-15023,2.8115,-15.023
38874,2508,-13616,2.508,-13.616
43316,2247.5,-12339,2.2475,-12.339
48267,2023.8,-11163,2.0238,-11.163
53784,1822,-10125,1.822,-10.125
59929,1637,-9202.9,1.637,-9.2029
66778,1470.6,-8369,1.4706,-8.369
74405,1322.2,-7614.6,1.3222,-7.6146
82907,1190.5,-6926.4,1.1905,-6.9264
92382,1072.7,-6297.8,1.0727,-6.2978
1.0294e+05,968.14,-5721.1,0.96814,-5.7211
1.147e+05,874.8,-5192,0.8748,-5.192
1.2781e+05,788.34,-4715.8,0.78834,-4.7158
1.4241e+05,708.56,-4283.8,0.70856,-4.2838
1.5868e+05,636.23,-3890.4,0.63623,-3.8904
1.7682e+05,569.4,-3533.6,0.5694,-3.5336
1.9702e+05,507.95,-3209.6,0.50795,-3.2096
2.1953e+05,451.84,-2914.9,0.45184,-2.9149
2.4462e+05,400.86,-2646.5,0.40086,-2.6465
2.7257e+05,354.86,-2401.7,0.35486,-2.4017
3.0372e+05,313.57,-2178.3,0.31357,-2.1783
3.3842e+05,276.95,-1974.3,0.27695,-1.9743
3.7709e+05,244.49,-1788.1,0.24449,-1.7881
4.2018e+05,215.61,-1618.7,0.21561,-1.6187
4.682e+05,190.09,-1464.5,0.19009,-1.4645
5.2169e+05,167.65,-1324.3,0.16765,-1.3243
5.8131e+05,148.02,-1196.7,0.14802,-1.1967
6.4773e+05,131.07,-1080.9,0.13107,-1.0809
7.2175e+05,116.25,-975.54,0.11625,-0.97554
8.0422e+05,103.32,-880.01,0.10332,-0.88001
8.9612e+05,92.12,-793.34,0.09212,-0.79334
9.9852e+05,82.509,-714.85,0.082509,-0.71485
1.1126e+06,74.296,-643.8,0.074296,-0.6438
1.2397e+06,67.312,-579.44,0.067312,-0.57944
1.3814e+06,61.412,-521.2,0.061412,-0.5212
1.5393e+06,56.47,-468.51,0.05647,-0.46851
1.7152e+06,52.267,-420.8,0.052267,-0.4208
1.9111e+06,48.703,-377.7,0.048703,-0.3777
2.1295e+06,45.683,-338.72,0.045683,-0.33872
2.3729e+06,43.144,-303.44,0.043144,-0.30344
2.644e+06,41.012,-271.5,0.041012,-0.2715
2.9461e+06,39.218,-242.59,0.039218,-0.24259
3.2828e+06,37.71,-216.39,0.03771,-0.21639
3.6579e+06,36.437,-192.62,0.036437,-0.19262
4.0759e+06,35.364,-171,0.035364,-0.171
4.5416e+06,35.153,-150.43,0.035153,-0.15043
5.0606e+06,34.637,-132.19,0.034637,-0.13219
5.6388e+06,33.767,-116.21,0.033767,-0.11621
6.2832e+06,32.59,-102.34,0.03259,-0.10234
125.66,5.4881e+05,-84321,548.81,-84.321
138.23,3.015e+05,-29838,301.5,-29.838
157.08,2.2255e+05,-19013,222.55,-19.013
175.93,1.8707e+05,-15562,187.07,-15.562
194.78,1.7027e+05,-14802,170.27,-14.802
213.63,1.8654e+05,-20292,186.54,-20.292
238.76,1.8325e+05,-22056,183.25,-22.056
270.18,1.8143e+05,-24202,181.43,-24.202
301.59,1.7932e+05,-26615,179.32,-26.615
333.01,1.8001e+05,-30216,180.01,-30.216
370.71,1.757e+05,-32463,175.7,-32.463
414.69,1.7263e+05,-35430,172.63,-35.43
458.67,1.7144e+05,-39631,171.44,-39.631
515.22,1.7125e+05,-44852,171.25,-44.852
571.77,1.6778e+05,-48795,167.78,-48.795
634.6,1.6582e+05,-54032,165.82,-54.032
710,1.6309e+05,-59861,163.09,-59.861
791.68,1.6027e+05,-66497,160.27,-66.497
879.65,1.5326e+05,-69715,153.26,-69.715
980.18,1.4687e+05,-74000,146.87,-74
1093.3,1.3971e+05,-77843,139.71,-77.843
1218.9,1.3207e+05,-81087,132.07,-81.087
1357.2,1.2374e+05,-83667,123.74,-83.667
1514.2,1.1515e+05,-85501,115.15,-85.501
1683.9,1.0634e+05,-86529,106.34,-86.529
1878.7,97422,-86650,97.422,-86.65
2092.3,88636,-85923,88.636,-85.923
2331.1,80129,-84446,80.129,-84.446
2601.2,72047,-82253,72.047,-82.253
2896.5,64467,-79470,64.467,-79.47
3229.6,57468,-76239,57.468,-76.239
3594,51073,-72693,51.073,-72.693
4008.7,45301,-68953,45.301,-68.953
4467.3,40111,-65098,40.111,-65.098
4976.3,35500,-61273,35.5,-61.273
5541.8,31360,-57448,31.36,-57.448
6176.4,27675,-53712,27.675,-53.712
6886.4,24408,-50110,24.408,-50.11
7671.8,21503,-46658,21.503,-46.658
8545.1,18903,-43331,18.903,-43.331
9525.3,16585,-40155,16.585,-40.155
10612,14516,-37143,14.516,-37.143
11825,12694,-34316,12.694,-34.316
13176,11065,-31612,11.065,-31.612
14684,9635.6,-29088,9.6356,-29.088
16361,8383.8,-26729,8.3838,-26.729
18228,7289.9,-24531,7.2899,-24.531
20314,6327.4,-22447,6.3274,-22.447
22632,5489.8,-20490,5.4898,-20.49
25221,4770.1,-18685,4.7701,-18.685
28098,4146.7,-17005,4.1467,-17.005
31309,3612.5,-15449,3.6125,-15.449
34891,3158.9,-14044,3.1589,-14.044
38874,2770.9,-12750,2.7709,-12.75
43316,2438.3,-11576,2.4383,-11.576
48267,2158,-10484,2.158,-10.484
53784,1914,-9515.2,1.914,-9.5152
59929,1701.3,-8647.8,1.7013,-8.6478
66778,1515.2,-7859.7,1.5152,-7.8597
74405,1354,-7144,1.354,-7.144
82907,1214,-6494.8,1.214,-6.4948
92382,1091.9,-5899.2,1.0919,-5.8992
1.0294e+05,984.82,-5355.1,0.98482,-5.3551
1.147e+05,891.37,-4857.5,0.89137,-4.8575
1.2781e+05,806.85,-4410.8,0.80685,-4.4108
1.4241e+05,730.59,-4006.2,0.73059,-4.0062
1.5868e+05,661.99,-3638.6,0.66199,-3.6386
1.7682e+05,599.02,-3306.7,0.59902,-3.3067
1.9702e+05,541,-3006.7,0.541,-3.0067
2.1953e+05,487.61,-2734,0.48761,-2.734
2.4462e+05,438.54,-2486.1,0.43854,-2.4861
2.7257e+05,393.66,-2260.6,0.39366,-2.2606
3.0372e+05,352.78,-2055,0.35278,-2.055
3.3842e+05,315.64,-1867.1,0.31564,-1.8671
3.7709e+05,282.09,-1695.5,0.28209,-1.6955
4.2018e+05,251.65,-1539.3,0.25165,-1.5393
4.682e+05,224.14,-1396.7,0.22414,-1.3967
5.2169e+05,199.4,-1266.6,0.1994,-1.2666
5.8131e+05,177.26,-1147.9,0.17726,-1.1479
6.4773e+05,157.7,-1039.8,0.1577,-1.0398
7.2175e+05,140.28,-941.06,0.14028,-0.94106
8.0422e+05,124.82,-851.14,0.12482,-0.85114
8.9612e+05,111.23,-769.31,0.11123,-0.76931
9.9852e+05,99.341,-694.9,0.099341,-0.6949
1.1126e+06,89.025,-627.24,0.089025,-0.62724
1.2397e+06,80.14,-565.67,0.08014,-0.56567
1.3814e+06,72.537,-509.78,0.072537,-0.50978
1.5393e+06,66.04,-459,0.06604,-0.459
1.7152e+06,60.485,-412.88,0.060485,-0.41288
1.9111e+06,55.739,-371.05,0.055739,-0.37105
2.1295e+06,51.721,-333.17,0.051721,-0.33317
2.3729e+06,48.309,-298.82,0.048309,-0.29882
2.644e+06,45.42,-267.63,0.04542,-0.26763
2.9461e+06,42.984,-239.32,0.042984,-0.23932
3.2828e+06,40.935,-213.63,0.040935,-0.21363
3.6579e+06,39.211,-190.28,0.039211,-0.19028
4.0759e+06,37.757,-169.02,0.037757,-0.16902
4.5416e+06,37.22,-148.76,0.03722,-0.14876
5.0606e+06,36.439,-130.77,0.036439,-0.13077
5.6388e+06,35.352,-115,0.035352,-0.115
6.2832e+06,33.998,-101.3,0.033998,-0.1013
125.66,7.5912e+05,-1.5073e+05,759.12,-150.73
138.23,2.6678e+05,-19656,266.78,-19.656
157.08,1.7267e+05,-9206.8,172.67,-9.2068
175.93,1.347e+05,-6388.5,134.7,-6.3885
194.78,1.1568e+05,-5430.2,115.68,-5.4302
213.63,1.1117e+05,-5838,111.17,-5.838
238.76,1.0571e+05,-6042,105.71,-6.042
270.18,1.0206e+05,-6488.2,102.06,-6.4882
301.59,1.0102e+05,-7346.4,101.02,-7.3464
333.01,1.0219e+05,-8586.8,102.19,-8.5868
370.71,1.0238e+05,-9835.1,102.38,-9.8351
414.69,1.021e+05,-11165,102.1,-11.165
458.67,1.0164e+05,-12586,101.64,-12.586
515.22,1.0135e+05,-14234,101.35,-14.234
571.77,1.0121e+05,-16069,101.21,-16.069
634.6,1.007e+05,-17975,100.7,-17.975
710,99699,-19991,99.699,-19.991
791.68,98682,-22149,98.682,-22.149
879.65,97411,-24438,97.411,-24.438
980.18,95850,-26826,95.85,-26.826
1093.3,94004,-29321,94.004,-29.321
1218.9,91827,-31878,91.827,-31.878
1357.2,89304,-34483,89.304,-34.483
1514.2,86416,-37039,86.416,-37.039
1683.9,83105,-39455,83.105,-39.455
1878.7,79430,-41699,79.43,-41.699
2092.3,75329,-43645,75.329,-43.645
2331.1,70960,-45269,70.96,-45.269
2601.2,66324,-46487,66.324,-46.487
2896.5,61253,-47091,61.253,-47.091
3229.6,56224,-47294,56.224,-47.294
3594,51327,-47086,51.327,-47.086
4008.7,46635,-46518,46.635,-46.518
4467.3,42171,-45615,42.171,-45.615
4976.3,37955,-44390,37.955,-44.39
5541.8,34000,-42876,34,-42.876
6176.4,30346,-41126,30.346,-41.126
6886.4,26937,-39097,26.937,-39.097
7671.8,23870,-37012,23.87,-37.012
8545.1,21120,-34901,21.12,-34.901
9525.3,18686,-32823,18.686,-32.823
10612,16499,-30769,16.499,-30.769
11825,14557,-28771,14.557,-28.771
13176,12822,-26831,12.822,-26.831
14684,11271,-24967,11.271,-24.967
16361,9887.9,-23180,9.8879,-23.18
18228,8647.6,-21449,8.6476,-21.449
20314,7549.6,-19812,7.5496,-19.812
22632,6577.2,-18265,6.5772,-18.265
25221,5716.6,-16793,5.7166,-16.793
28098,4965.1,-15408,4.9651,-15.408
31309,4308.1,-14111,4.3081,-14.111
34891,3739,-12901,3.739,-12.901
38874,3251.6,-11789,3.2516,-11.789
43316,2828.1,-10732,2.8281,-10.732
48267,2464.6,-9781.3,2.4646,-9.7813
53784,2152.5,-8914.5,2.1525,-8.9145
59929,1885.4,-8119.9,1.8854,-8.1199
66778,1656.2,-7389.9,1.6562,-7.3899
74405,1460,-6719.8,1.46,-6.7198
82907,1292.1,-6105.6,1.2921,-6.1056
92382,1148.4,-5542.7,1.1484,-5.5427
1.0294e+05,1024.6,-5025.1,1.0246,-5.0251
1.147e+05,917.17,-4558.8,0.91717,-4.5588
1.2781e+05,824.1,-4136.5,0.8241,-4.1365
1.4241e+05,742.84,-3753.9,0.74284,-3.7539
1.5868e+05,671.58,-3405.7,0.67158,-3.4057
1.7682e+05,608.15,-3093,0.60815,-3.093
1.9702e+05,551.02,-2810.7,0.55102,-2.8107
2.1953e+05,499.49,-2555.6,0.49949,-2.5556
2.4462e+05,452.94,-2324.5,0.45294,-2.3245
2.7257e+05,410.59,-2114.6,0.41059,-2.1146
3.0372e+05,372.06,-1923.7,0.37206,-1.9237
3.3842e+05,336.94,-1749.6,0.33694,-1.7496
3.7709e+05,304.89,-1590.8,0.30489,-1.5908
4.2018e+05,275.42,-1446.7,0.27542,-1.4467
4.682e+05,248.41,-1315.4,0.24841,-1.3154
5.2169e+05,223.65,-1195.8,0.22365,-1.1958
5.8131e+05,201.25,-1086.6,0.20125,-1.0866
6.4773e+05,180.66,-986.98,0.18066,-0.98698
7.2175e+05,162.05,-896.01,0.16205,-0.89601
8.0422e+05,145.21,-812.82,0.14521,-0.81282
8.9612e+05,130.09,-736.81,0.13009,-0.73681
9.9852e+05,116.63,-667.47,0.11663,-0.66747
1.1126e+06,104.74,-604.12,0.10474,-0.60412
1.2397e+06,94.292,-546.36,0.094292,-0.54636
1.3814e+06,85.177,-493.68,0.085177,-0.49368
1.5393e+06,77.196,-445.58,0.077196,-0.44558
1.7152e+06,70.306,-401.78,0.070306,-0.40178
1.9111e+06,64.343,-361.92,0.064343,-0.36192
2.1295e+06,59.199,-325.57,0.059199,-0.32557
2.3729e+06,54.8,-292.49,0.0548,-0.29249
2.644e+06,51.032,-262.36,0.051032,-0.26236
2.9461e+06,47.832,-234.96,0.047832,-0.23496
3.2828e+06,45.117,-210,0.045117,-0.21
3.6579e+06,42.818,-187.24,0.042818,-0.18724
4.0759e+06,40.872,-166.47,0.040872,-0.16647
4.5416e+06,39.913,-146.64,0.039913,-0.14664
5.0606e+06,38.789,-129,0.038789,-0.129
5.6388e+06,37.422,-113.51,0.037422,-0.11351
6.2832e+06,35.837,-100.02,0.035837,-0.10002
125.66,3.8849e+06,-5.7233e+05,3884.9,-572.33
138.23,6.1821e+05,-36345,618.21,-36.345
157.08,3.3412e+05,-17386,334.12,-17.386
175.93,2.2824e+05,-11424,228.24,-11.424
194.78,1.7293e+05,-8545.2,172.93,-8.5452
213.63,1.4222e+05,-7111,142.22,-7.111
238.76,1.1797e+05,-5898.6,117.97,-5.8986
270.18,97794,-4775.6,97.794,-4.7756
301.59,81581,-3980.5,81.581,-3.9805
333.01,71331,-3554.4,71.331,-3.5544
370.71,65029,-3436.6,65.029,-3.4366
414.69,61403,-3561.1,61.403,-3.5611
458.67,59770,-3903.8,59.77,-3.9038
515.22,60091,-4514.3,60.091,-4.5143
571.77,60885,-5300.7,60.885,-5.3007
634.6,60922,-6058.3,60.922,-6.0583
710,60785,-6879.8,60.785,-6.8798
791.68,60609,-7747.5,60.609,-7.7475
879.65,60334,-8704.7,60.334,-8.7047
980.18,60024,-9746.8,60.024,-9.7468
1093.3,59598,-10875,59.598,-10.875
1218.9,59088,-12082,59.088,-12.082
1357.2,58446,-13382,58.446,-13.382
1514.2,57682,-14766,57.682,-14.766
1683.9,56782,-16218,56.782,-16.218
1878.7,55625,-17711,55.625,-17.711
2092.3,54175,-19195,54.175,-19.195
2331.1,52480,-20662,52.48,-20.662
2601.2,50527,-22066,50.527,-22.066
2896.5,48224,-23337,48.224,-23.337
3229.6,45904,-24539,45.904,-24.539
3594,43529,-25653,43.529,-25.653
4008.7,41078,-26641,41.078,-26.641
4467.3,38485,-27399,38.485,-27.399
4976.3,35785,-27914,35.785,-27.914
5541.8,32977,-28128,32.977,-28.128
6176.4,30134,-28012,30.134,-28.012
6886.4,27299,-27546,27.299,-27.546
7671.8,24618,-26905,24.618,-26.905
8545.1,22111,-26081,22.111,-26.081
9525.3,19782,-25100,19.782,-25.1
10612,17656,-24028,17.656,-24.028
11825,15703,-22868,15.703,-22.868
13176,13934,-21647,13.934,-21.647
14684,12350,-20422,12.35,-20.422
16361,10921,-19188,10.921,-19.188
18228,9645,-17977,9.645,-17.977
20314,8508.1,-16801,8.5081,-16.801
22632,7488.5,-15656,7.4885,-15.656
25221,6574.6,-14558,6.5746,-14.558
28098,5762.6,-13507,5.7626,-13.507
31309,5038.1,-12491,5.0381,-12.491
34891,4399.8,-11534,4.3998,-11.534
38874,3834.5,-10625,3.8345,-10.625
43316,3330.6,-9761.6,3.3306,-9.7616
48267,2899.4,-8961.5,2.8994,-8.9615
53784,2528.1,-8215.8,2.5281,-8.2158
59929,2207.1,-7520.4,2.2071,-7.5204
66778,1928.7,-6873.9,1.9287,-6.8739
74405,1686,-6270.4,1.686,-6.2704
82907,1475.2,-5713,1.4752,-5.713
92382,1291.3,-5196.9,1.2913,-5.1969
1.0294e+05,1131.7,-4720.9,1.1317,-4.7209
1.147e+05,996.39,-4288.6,0.99639,-4.2886
1.2781e+05,881.25,-3893.8,0.88125,-3.8938
1.4241e+05,782.93,-3533.9,0.78293,-3.5339
1.5868e+05,698.9,-3205.1,0.6989,-3.2051
1.7682e+05,626.35,-2909.1,0.62635,-2.9091
1.9702e+05,563.16,-2641.7,0.56316,-2.6417
2.1953e+05,507.9,-2399.8,0.5079,-2.3998
2.4462e+05,459.46,-2181.1,0.45946,-2.1811
2.7257e+05,416.54,-1982.7,0.41654,-1.9827
3.0372e+05,378.35,-1802.5,0.37835,-1.8025
3.3842e+05,344.14,-1638.8,0.34414,-1.6388
3.7709e+05,313.4,-1489.9,0.3134,-1.4899
4.2018e+05,285.41,-1355.1,0.28541,-1.3551
4.682e+05,259.87,-1232.8,0.25987,-1.2328
5.2169e+05,236.51,-1121.7,0.23651,-1.1217
5.8131e+05,215.21,-1020.6,0.21521,-1.0206
6.4773e+05,195.42,-928.6,0.19542,-0.9286
7.2175e+05,177.23,-844.55,0.17723,-0.84455
8.0422e+05,160.49,-767.79,0.16049,-0.76779
8.9612e+05,145.2,-697.77,0.1452,-0.69777
9.9852e+05,131.3,-633.76,0.1313,-0.63376
1.1126e+06,118.97,-575.84,0.11897,-0.57584
1.2397e+06,107.34,-521.44,0.10734,-0.52144
1.3814e+06,97.117,-472.03,0.097117,-0.47203
1.5393e+06,88.105,-427.21,0.088105,-0.42721
1.7152e+06,80.205,-386.31,0.080205,-0.38631
1.9111e+06,73.302,-349.01,0.073302,-0.34901
2.1295e+06,67.292,-315,0.067292,-0.315
2.3729e+06,62.061,-283.9,0.062061,-0.2839
2.644e+06,57.524,-255.44,0.057524,-0.25544
2.9461e+06,53.484,-229.12,0.053484,-0.22912
3.2828e+06,50.059,-205.15,0.050059,-0.20515
3.6579e+06,47.133,-183.22,0.047133,-0.18322
4.0759e+06,44.646,-163.13,0.044646,-0.16313
4.5416e+06,43.188,-143.89,0.043188,-0.14389
5.0606e+06,41.65,-126.72,0.04165,-0.12672
5.6388e+06,39.943,-111.61,0.039943,-0.11161
6.2832e+06,38.077,-98.428,0.038077,-0.098428
125.66,4.3712e+06,-6.4397e+05,4371.2,-643.97
138.23,1.7741e+06,-1.2855e+05,1774.1,-128.55
157.08,8.8714e+05,-48618,887.14,-48.618
175.93,5.2136e+05,-26122,521.36,-26.122
194.78,3.406e+05,-16681,340.6,-16.681
213.63,2.3893e+05,-11947,238.93,-11.947
238.76,1.7346e+05,-8672.9,173.46,-8.6729
270.18,1.389e+05,-6945,138.9,-6.945
301.59,1.0995e+05,-5497.3,109.95,-5.4973
333.01,89730,-4486.5,89.73,-4.4865
370.71,74056,-3702.8,74.056,-3.7028
414.69,60564,-2963.1,60.564,-2.9631
458.67,50789,-2470.1,50.789,-2.4701
515.22,44462,-2216.8,44.462,-2.2168
571.77,40799,-2161.2,40.799,-2.1612
634.6,38890,-2259.6,38.89,-2.2596
710,38085,-2489.4,38.085,-2.4894
791.68,38211,-2870.7,38.211,-2.8707
879.65,38656,-3359.6,38.656,-3.3596
980.18,38607,-3818.1,38.607,-3.8181
1093.3,38525,-4322.9,38.525,-4.3229
1218.9,38413,-4874.9,38.413,-4.8749
1357.2,38251,-5479.6,38.251,-5.4796
1514.2,38056,-6135.9,38.056,-6.1359
1683.9,37799,-6836.1,37.799,-6.8361
1878.7,37459,-7593.1,37.459,-7.5931
2092.3,37065,-8408.5,37.065,-8.4085
2331.1,36600,-9280.2,36.6,-9.2802
2601.2,36047,-10202,36.047,-10.202
2896.5,35374,-11147,35.374,-11.147
3229.6,34536,-12111,34.536,-12.111
3594,33528,-13057,33.528,-13.057
4008.7,32371,-13970,32.371,-13.97
4467.3,31066,-14829,31.066,-14.829
4976.3,29621,-15616,29.621,-15.616
5541.8,28073,-16315,28.073,-16.315
6176.4,26421,-16892,26.421,-16.892
6886.4,24672,-17317,24.672,-17.317
7671.8,22874,-17585,22.874,-17.585
8545.1,21048,-17665,21.048,-17.665
9525.3,19245,-17583,19.245,-17.583
10612,17492,-17348,17.492,-17.348
11825,15801,-16959,15.801,-16.959
13176,14223,-16461,14.223,-16.461
14684,12743,-15856,12.743,-15.856
16361,11379,-15176,11.379,-15.176
18228,10146,-14459,10.146,-14.459
20314,9020.9,-13699,9.0209,-13.699
22632,8006,-12923,8.006,-12.923
25221,7096.9,-12157,7.0969,-12.157
28098,6276.5,-11391,6.2765,-11.391
31309,5547.3,-10651,5.5473,-10.651
34891,4893.1,-9932.7,4.8931,-9.9327
38874,4278.3,-9248.9,4.2783,-9.2489
43316,3772.4,-8588.3,3.7724,-8.5883
48267,3345.5,-7949.3,3.3455,-7.9493
53784,2973.2,-7341.8,2.9732,-7.3418
59929,2637.6,-6769.6,2.6376,-6.7696
66778,2328.1,-6228.3,2.3281,-6.2283
74405,2041.6,-5722,2.0416,-5.722
82907,1775.6,-5246.8,1.7756,-5.2468
92382,1530.3,-4801.8,1.5303,-4.8018
1.0294e+05,1325.3,-4387.8,1.3253,-4.3878
1.147e+05,1150.9,-4002.9,1.1509,-4.0029
1.2781e+05,1002.5,-3647.1,1.0025,-3.6471
1.4241e+05,876.43,-3318.9,0.87643,-3.3189
1.5868e+05,769.35,-3016,0.76935,-3.016
1.7682e+05,678.43,-2740.7,0.67843,-2.7407
1.9702e+05,600.86,-2490.3,0.60086,-2.4903
2.1953e+05,534.61,-2262.9,0.53461,-2.2629
2.4462e+05,477.85,-2056.2,0.47785,-2.0562
2.7257e+05,429.02,-1868.3,0.42902,-1.8683
3.0372e+05,386.7,-1697.4,0.3867,-1.6974
3.3842e+05,349.89,-1541.9,0.34989,-1.5419
3.7709e+05,317.65,-1400.4,0.31765,-1.4004
4.2018e+05,289.19,-1272.4,0.28919,-1.2724
4.682e+05,263.8,-1156.6,0.2638,-1.1566
5.2169e+05,241.17,-1051.7,0.24117,-1.0517
5.8131e+05,220.53,-956.64,0.22053,-0.95664
6.4773e+05,201.62,-870.28,0.20162,-0.87028
7.2175e+05,184.38,-791.77,0.18438,-0.79177
8.0422e+05,168.55,-720.42,0.16855,-0.72042
8.9612e+05,154.05,-655.54,0.15405,-0.65554
9.9852e+05,140.74,-596.36,0.14074,-0.59636
1.1126e+06,128.56,-542.39,0.12856,-0.54239
1.2397e+06,117.46,-493.12,0.11746,-0.49312
1.3814e+06,107.27,-447.96,0.10727,-0.44796
1.5393e+06,98.026,-406.64,0.098026,-0.40664
1.7152e+06,89.68,-368.75,0.08968,-0.36875
1.9111e+06,82.169,-333.97,0.082169,-0.33397
2.1295e+06,75.463,-302.12,0.075463,-0.30212
2.3729e+06,69.484,-272.83,0.069484,-0.27283
2.644e+06,64.211,-245.99,0.064211,-0.24599
2.9461e+06,59.57,-221.33,0.05957,-0.22133
3.2828e+06,55.513,-198.65,0.055513,-0.19865
3.6579e+06,51.997,-177.83,0.051997,-0.17783
4.0759e+06,48.967,-158.67,0.048967,-0.15867
4.5416e+06,46.986,-140.22,0.046986,-0.14022
5.0606e+06,45.004,-123.7,0.045004,-0.1237
5.6388e+06,42.926,-109.11,0.042926,-0.10911
6.2832e+06,40.749,-96.348,0.040749,-0.096348
125.66,9.4795e+05,-1.3965e+05,947.95,-139.65
138.23,1.3375e+06,-1.725e+05,1337.5,-172.5
157.08,1.3403e+06,-1.1204e+05,1340.3,-112.04
175.93,9.508e+05,-48376,950.8,-48.376
194.78,6.0148e+05,-25063,601.48,-25.063
213.63,4.5121e+05,-22560,451.21,-22.56
238.76,2.7062e+05,-13531,270.62,-13.531
270.18,1.8525e+05,-9262.3,185.25,-9.2623
301.59,1.3557e+05,-6778.4,135.57,-6.7784
333.01,1.0598e+05,-5298.9,105.98,-5.2989
370.71,83873,-4193.7,83.873,-4.1937
414.69,68234,-3411.7,68.234,-3.4117
458.67,56592,-2829.6,56.592,-2.8296
515.22,47568,-2378.4,47.568,-2.3784
571.77,39371,-1929.5,39.371,-1.9295
634.6,33741,-1645.2,33.741,-1.6452
710,29811,-1486.2,29.811,-1.4862
791.68,27393,-1445,27.393,-1.445
879.65,26041,-1500,26.041,-1.5
980.18,25553,-1650.8,25.553,-1.6508
1093.3,25630,-1892.8,25.63,-1.8928
1218.9,25913,-2199.4,25.913,-2.1994
1357.2,25889,-2486.9,25.889,-2.4869
1514.2,25827,-2799.5,25.827,-2.7995
1683.9,25792,-3141.5,25.792,-3.1415
1878.7,25646,-3513.3,25.646,-3.5133
2092.3,25446,-3917.6,25.446,-3.9176
2331.1,25189,-4349.5,25.189,-4.3495
2601.2,24891,-4806.1,24.891,-4.8061
2896.5,24570,-5298.9,24.57,-5.2989
3229.6,24259,-5832.1,24.259,-5.8321
3594,23932,-6407.7,23.932,-6.4077
4008.7,23611,-7034.7,23.611,-7.0347
4467.3,23146,-7660,23.146,-7.66
4976.3,22589,-8297.2,22.589,-8.2972
5541.8,21925,-8927.2,21.925,-8.9272
6176.4,21151,-9526.5,21.151,-9.5265
6886.4,20258,-10082,20.258,-10.082
7671.8,19291,-10587,19.291,-10.587
8545.1,18222,-11008,18.222,-11.008
9525.3,17102,-11342,17.102,-11.342
10612,15934,-11571,15.934,-11.571
11825,14780,-11809,14.78,-11.809
13176,13510,-11614,13.51,-11.614
14684,12312,-11397,12.312,-11.397
16361,11172,-11143,11.172,-11.143
18228,10106,-10865,10.106,-10.865
20314,9097.4,-10542,9.0974,-10.542
22632,8158.4,-10191,8.1584,-10.191
25221,7287,-9810.7,7.287,-9.8107
28098,6485.4,-9408.6,6.4854,-9.4086
31309,5782.7,-8853.8,5.7827,-8.8538
34891,5065.7,-8385.6,5.0657,-8.3856
38874,4530.1,-7846.2,4.5301,-7.8462
43316,4121.7,-7286.2,4.1217,-7.2862
48267,3778.6,-6741.1,3.7786,-6.7411
53784,3459.8,-6234,3.4598,-6.234
59929,3142.8,-5775.1,3.1428,-5.7751
66778,2816.8,-5364.3,2.8168,-5.3643
74405,2478.2,-4990.9,2.4782,-4.9909
82907,2131.4,-4646.8,2.1314,-4.6468
92382,1843.1,-4305.5,1.8431,-4.3055
1.0294e+05,1593,-3974.8,1.593,-3.9748
1.147e+05,1376.5,-3658.8,1.3765,-3.6588
1.2781e+05,1189.9,-3358.7,1.1899,-3.3587
1.4241e+05,1029.6,-3076,1.0296,-3.076
1.5868e+05,892.36,-2810,0.89236,-2.81
1.7682e+05,776.16,-2564.5,0.77616,-2.5645
1.9702e+05,677.6,-2338.4,0.6776,-2.3384
2.1953e+05,593.89,-2130.6,0.59389,-2.1306
2.4462e+05,522.7,-1939.5,0.5227,-1.9395
2.7257e+05,462.15,-1764.2,0.46215,-1.7642
3.0372e+05,410.45,-1603.5,0.41045,-1.6035
3.3842e+05,366.34,-1456.5,0.36634,-1.4565
3.7709e+05,328.58,-1322.1,0.32858,-1.3221
4.2018e+05,296.26,-1200.6,0.29626,-1.2006
